Vianco_data,,,
Gattung,GewogenAm,GewichtBezahlt,TVD
650 - SPG Kuhkalb,2021-08-13,80,1201327940628166
650 - SPG Kuhkalb,2021-08-13,80,1201327940628167
650 - SPG Kuhkalb,2021-08-13,80,1201327940628168
650 - SPG Kuhkalb,2021-08-13,80,1201327940628169
650 - SPG Kuhkalb,2021-08-13,80,1201327940628170
650 - SPG Kuhkalb,2021-08-13,80,1201327940628171
650 - SPG Kuhkalb,2021-08-13,80,1201327940628172
650 - SPG Kuhkalb,2021-08-13,80,1201327940628173
650 - SPG Kuhkalb,2021-08-13,80,1201327940628174
650 - SPG Kuhkalb,2021-08-13,80,1201327940628175
650 - SPG Kuhkalb,2021-08-13,80,1201327940628176
650 - SPG Kuhkalb,2021-08-17,74,1201327940628177
640 - SPG Stierkalb,2021-08-19,80,1201327940628178
640 - SPG Stierkalb,2021-08-20,38,1201327940628179
640 - SPG Stierkalb,2021-08-20,45,1201327940628180
640 - SPG Stierkalb,2021-08-20,51,1201327940628181
650 - SPG Kuhkalb,2021-08-20,60,1201327940628182
650 - SPG Kuhkalb,2021-08-20,60,1201327940628183
650 - SPG Kuhkalb,2021-08-20,63,1201327940628184
640 - SPG Stierkalb,2021-08-20,65,1201327940628185
640 - SPG Stierkalb,2021-08-20,65,1201327940628186
640 - SPG Stierkalb,2021-08-20,68,1201327940628187
650 - SPG Kuhkalb,2021-08-20,68,1201327940628188
640 - SPG Stierkalb,2021-08-20,69,1201327940628189
640 - SPG Stierkalb,2021-08-20,69,1201327940628190
640 - SPG Stierkalb,2021-08-20,70,1201327940628191
640 - SPG Stierkalb,2021-08-20,70,1201327940628192
640 - SPG Stierkalb,2021-08-20,70,1201327940628193
640 - SPG Stierkalb,2021-08-20,70,1201327940628194
650 - SPG Kuhkalb,2021-08-20,70,1201327940628195
650 - SPG Kuhkalb,2021-08-20,70,1201327940628196
650 - SPG Kuhkalb,2021-08-20,70,1201327940628197
650 - SPG Kuhkalb,2021-08-20,70,1201327940628198
650 - SPG Kuhkalb,2021-08-20,70,1201327940628199
640 - SPG Stierkalb,2021-08-20,72,1201327940628200
640 - SPG Stierkalb,2021-08-20,72,1201327940628201
650 - SPG Kuhkalb,2021-08-20,72,1201327940628202
640 - SPG Stierkalb,2021-08-20,73,1201327940628203
640 - SPG Stierkalb,2021-08-20,73,1201327940628204
640 - SPG Stierkalb,2021-08-20,73,1201327940628205
640 - SPG Stierkalb,2021-08-20,73,1201327940628206
640 - SPG Stierkalb,2021-08-20,73,1201327940628207
640 - SPG Stierkalb,2021-08-20,73,1201327940628208
650 - SPG Kuhkalb,2021-08-20,73,1201327940628209
650 - SPG Kuhkalb,2021-08-20,73,1201327940628210
650 - SPG Kuhkalb,2021-08-20,73,1201327940628211
640 - SPG Stierkalb,2021-08-20,74,1201327940628212
650 - SPG Kuhkalb,2021-08-20,74,1201327940628213
650 - SPG Kuhkalb,2021-08-20,74,1201327940628214
650 - SPG Kuhkalb,2021-08-20,74,1201327940628215
640 - SPG Stierkalb,2021-08-20,75,1201327940628216
640 - SPG Stierkalb,2021-08-20,75,1201327940628217
640 - SPG Stierkalb,2021-08-20,75,1201327940628218
640 - SPG Stierkalb,2021-08-20,75,1201327940628219
650 - SPG Kuhkalb,2021-08-20,75,1201327940628220
650 - SPG Kuhkalb,2021-08-20,75,1201327940628221
650 - SPG Kuhkalb,2021-08-20,75,1201327940628222
650 - SPG Kuhkalb,2021-08-20,75,1201327940628223
650 - SPG Kuhkalb,2021-08-20,75,1201327940628224
650 - SPG Kuhkalb,2021-08-20,76,1201327940628225
650 - SPG Kuhkalb,2021-08-20,76,1201327940628226
650 - SPG Kuhkalb,2021-08-20,76,1201327940628227
650 - SPG Kuhkalb,2021-08-20,76,1201327940628228
650 - SPG Kuhkalb,2021-08-20,76,1201327940628229
650 - SPG Kuhkalb,2021-08-20,76,1201327940628230
640 - SPG Stierkalb,2021-08-20,77,1201327940628231
650 - SPG Kuhkalb,2021-08-20,77,1201327940628232
650 - SPG Kuhkalb,2021-08-20,77,1201327940628233
650 - SPG Kuhkalb,2021-08-20,77,1201327940628234
650 - SPG Kuhkalb,2021-08-20,77,1201327940628235
640 - SPG Stierkalb,2021-08-20,78,1201327940628236
640 - SPG Stierkalb,2021-08-20,78,1201327940628237
640 - SPG Stierkalb,2021-08-20,78,1201327940628238
650 - SPG Kuhkalb,2021-08-20,78,1201327940628239
640 - SPG Stierkalb,2021-08-20,79,1201327940628240
650 - SPG Kuhkalb,2021-08-20,79,1201327940628241
640 - SPG Stierkalb,2021-08-20,80,1201327940628242
640 - SPG Stierkalb,2021-08-20,80,1201327940628243
640 - SPG Stierkalb,2021-08-20,80,1201327940628244
640 - SPG Stierkalb,2021-08-20,80,1201327940628245
640 - SPG Stierkalb,2021-08-20,80,1201327940628246
640 - SPG Stierkalb,2021-08-20,80,1201327940628247
640 - SPG Stierkalb,2021-08-20,80,1201327940628248
640 - SPG Stierkalb,2021-08-20,80,1201327940628249
640 - SPG Stierkalb,2021-08-20,80,1201327940628250
640 - SPG Stierkalb,2021-08-20,80,1201327940628251
640 - SPG Stierkalb,2021-08-20,80,1201327940628252
640 - SPG Stierkalb,2021-08-20,80,1201327940628253
640 - SPG Stierkalb,2021-08-20,80,1201327940628254
640 - SPG Stierkalb,2021-08-20,80,1201327940628255
640 - SPG Stierkalb,2021-08-20,80,1201327940628256
640 - SPG Stierkalb,2021-08-20,80,1201327940628257
640 - SPG Stierkalb,2021-08-20,80,1201327940628258
640 - SPG Stierkalb,2021-08-20,80,1201327940628259
640 - SPG Stierkalb,2021-08-20,80,1201327940628260
640 - SPG Stierkalb,2021-08-20,80,1201327940628261
640 - SPG Stierkalb,2021-08-20,80,1201327940628262
640 - SPG Stierkalb,2021-08-20,80,1201327940628263
640 - SPG Stierkalb,2021-08-20,80,1201327940628264
640 - SPG Stierkalb,2021-08-20,80,1201327940628265
640 - SPG Stierkalb,2021-08-20,80,1201327940628266
640 - SPG Stierkalb,2021-08-20,80,1201327940628267
640 - SPG Stierkalb,2021-08-20,80,1201327940628268
640 - SPG Stierkalb,2021-08-20,80,1201327940628269
640 - SPG Stierkalb,2021-08-20,80,1201327940628270
640 - SPG Stierkalb,2021-08-20,80,1201327940628271
640 - SPG Stierkalb,2021-08-20,80,1201327940628272
640 - SPG Stierkalb,2021-08-20,80,1201327940628273
640 - SPG Stierkalb,2021-08-20,80,1201327940628274
640 - SPG Stierkalb,2021-08-20,80,1201327940628275
650 - SPG Kuhkalb,2021-08-20,80,1201327940628276
650 - SPG Kuhkalb,2021-08-20,80,1201327940628277
650 - SPG Kuhkalb,2021-08-20,80,1201327940628278
650 - SPG Kuhkalb,2021-08-20,80,1201327940628279
650 - SPG Kuhkalb,2021-08-20,80,1201327940628280
650 - SPG Kuhkalb,2021-08-20,80,1201327940628281
650 - SPG Kuhkalb,2021-08-20,80,1201327940628282
650 - SPG Kuhkalb,2021-08-20,80,1201327940628283
650 - SPG Kuhkalb,2021-08-20,80,1201327940628284
650 - SPG Kuhkalb,2021-08-20,80,1201327940628285
650 - SPG Kuhkalb,2021-08-20,80,1201327940628286
650 - SPG Kuhkalb,2021-08-20,80,1201327940628287
650 - SPG Kuhkalb,2021-08-20,80,1201327940628288
650 - SPG Kuhkalb,2021-08-20,80,1201327940628289
650 - SPG Kuhkalb,2021-08-20,80,1201327940628290
650 - SPG Kuhkalb,2021-08-20,80,1201327940628291
650 - SPG Kuhkalb,2021-08-20,80,1201327940628292
650 - SPG Kuhkalb,2021-08-20,80,1201327940628293
650 - SPG Kuhkalb,2021-08-20,80,1201327940628294
650 - SPG Kuhkalb,2021-08-20,80,1201327940628295
650 - SPG Kuhkalb,2021-08-20,80,1201327940628296
640 - SPG Stierkalb,2021-08-25,80,1201327940628297
640 - SPG Stierkalb,2021-08-27,68,1201327940628298
650 - SPG Kuhkalb,2021-08-27,68,1201327940628299
650 - SPG Kuhkalb,2021-08-27,69,1201327940628300
640 - SPG Stierkalb,2021-08-27,70,1201327940628301
640 - SPG Stierkalb,2021-08-27,70,1201327940628302
640 - SPG Stierkalb,2021-08-27,70,1201327940628303
640 - SPG Stierkalb,2021-08-27,70,1201327940628304
650 - SPG Kuhkalb,2021-08-27,70,1201327940628305
650 - SPG Kuhkalb,2021-08-27,70,1201327940628306
650 - SPG Kuhkalb,2021-08-27,70,1201327940628307
650 - SPG Kuhkalb,2021-08-27,70,1201327940628308
650 - SPG Kuhkalb,2021-08-27,70,1201327940628309
650 - SPG Kuhkalb,2021-08-27,71,1201327940628310
650 - SPG Kuhkalb,2021-08-27,71,1201327940628311
640 - SPG Stierkalb,2021-08-27,72,1201327940628312
640 - SPG Stierkalb,2021-08-27,72,1201327940628313
640 - SPG Stierkalb,2021-08-27,72,1201327940628314
640 - SPG Stierkalb,2021-08-27,72,1201327940628315
650 - SPG Kuhkalb,2021-08-27,72,1201327940628316
650 - SPG Kuhkalb,2021-08-27,72,1201327940628317
650 - SPG Kuhkalb,2021-08-27,73,1201327940628318
650 - SPG Kuhkalb,2021-08-27,73,1201327940628319
640 - SPG Stierkalb,2021-08-27,74,1201327940628320
640 - SPG Stierkalb,2021-08-27,74,1201327940628321
640 - SPG Stierkalb,2021-08-27,74,1201327940628322
650 - SPG Kuhkalb,2021-08-27,74,1201327940628323
640 - SPG Stierkalb,2021-08-27,75,1201327940628324
640 - SPG Stierkalb,2021-08-27,75,1201327940628325
640 - SPG Stierkalb,2021-08-27,75,1201327940628326
640 - SPG Stierkalb,2021-08-27,75,1201327940628327
650 - SPG Kuhkalb,2021-08-27,75,1201327940628328
650 - SPG Kuhkalb,2021-08-27,75,1201327940628329
650 - SPG Kuhkalb,2021-08-27,75,1201327940628330
650 - SPG Kuhkalb,2021-08-27,75,1201327940628331
640 - SPG Stierkalb,2021-08-27,76,1201327940628332
640 - SPG Stierkalb,2021-08-27,76,1201327940628333
640 - SPG Stierkalb,2021-08-27,76,1201327940628334
650 - SPG Kuhkalb,2021-08-27,76,1201327940628335
650 - SPG Kuhkalb,2021-08-27,76,1201327940628336
640 - SPG Stierkalb,2021-08-27,77,1201327940628337
640 - SPG Stierkalb,2021-08-27,77,1201327940628338
640 - SPG Stierkalb,2021-08-27,77,1201327940628339
640 - SPG Stierkalb,2021-08-27,77,1201327940628340
640 - SPG Stierkalb,2021-08-27,77,1201327940628341
640 - SPG Stierkalb,2021-08-27,78,1201327940628342
640 - SPG Stierkalb,2021-08-27,78,1201327940628343
640 - SPG Stierkalb,2021-08-27,78,1201327940628344
650 - SPG Kuhkalb,2021-08-27,78,1201327940628345
650 - SPG Kuhkalb,2021-08-27,78,1201327940628346
650 - SPG Kuhkalb,2021-08-27,79,1201327940628347
640 - SPG Stierkalb,2021-08-27,80,1201327940628348
640 - SPG Stierkalb,2021-08-27,80,1201327940628349
640 - SPG Stierkalb,2021-08-27,80,1201327940628350
640 - SPG Stierkalb,2021-08-27,80,1201327940628351
640 - SPG Stierkalb,2021-08-27,80,1201327940628352
640 - SPG Stierkalb,2021-08-27,80,1201327940628353
640 - SPG Stierkalb,2021-08-27,80,1201327940628354
640 - SPG Stierkalb,2021-08-27,80,1201327940628355
640 - SPG Stierkalb,2021-08-27,80,1201327940628356
640 - SPG Stierkalb,2021-08-27,80,1201327940628357
640 - SPG Stierkalb,2021-08-27,80,1201327940628358
640 - SPG Stierkalb,2021-08-27,80,1201327940628359
640 - SPG Stierkalb,2021-08-27,80,1201327940628360
640 - SPG Stierkalb,2021-08-27,80,1201327940628361
640 - SPG Stierkalb,2021-08-27,80,1201327940628362
640 - SPG Stierkalb,2021-08-27,80,1201327940628363
640 - SPG Stierkalb,2021-08-27,80,1201327940628364
640 - SPG Stierkalb,2021-08-27,80,1201327940628365
640 - SPG Stierkalb,2021-08-27,80,1201327940628366
640 - SPG Stierkalb,2021-08-27,80,1201327940628367
640 - SPG Stierkalb,2021-08-27,80,1201327940628368
640 - SPG Stierkalb,2021-08-27,80,1201327940628369
640 - SPG Stierkalb,2021-08-27,80,1201327940628370
640 - SPG Stierkalb,2021-08-27,80,1201327940628371
640 - SPG Stierkalb,2021-08-27,80,1201327940628372
640 - SPG Stierkalb,2021-08-27,80,1201327940628373
640 - SPG Stierkalb,2021-08-27,80,1201327940628374
640 - SPG Stierkalb,2021-08-27,80,1201327940628375
640 - SPG Stierkalb,2021-08-27,80,1201327940628376
640 - SPG Stierkalb,2021-08-27,80,1201327940628377
640 - SPG Stierkalb,2021-08-27,80,1201327940628378
650 - SPG Kuhkalb,2021-08-27,80,1201327940628379
650 - SPG Kuhkalb,2021-08-27,80,1201327940628380
650 - SPG Kuhkalb,2021-08-27,80,1201327940628381
650 - SPG Kuhkalb,2021-08-27,80,1201327940628382
650 - SPG Kuhkalb,2021-08-27,80,1201327940628383
650 - SPG Kuhkalb,2021-08-27,80,1201327940628384
650 - SPG Kuhkalb,2021-08-27,80,1201327940628385
650 - SPG Kuhkalb,2021-08-27,80,1201327940628386
650 - SPG Kuhkalb,2021-08-27,80,1201327940628387
650 - SPG Kuhkalb,2021-08-27,80,1201327940628388
650 - SPG Kuhkalb,2021-08-27,80,1201327940628389
650 - SPG Kuhkalb,2021-08-27,80,1201327940628390
650 - SPG Kuhkalb,2021-08-27,80,1201327940628391
650 - SPG Kuhkalb,2021-08-27,80,1201327940628392
650 - SPG Kuhkalb,2021-08-27,80,1201327940628393
650 - SPG Kuhkalb,2021-08-27,80,1201327940628394
650 - SPG Kuhkalb,2021-08-27,80,1201327940628395
650 - SPG Kuhkalb,2021-08-27,80,1201327940628396
650 - SPG Kuhkalb,2021-08-27,80,1201327940628397
650 - SPG Kuhkalb,2021-08-27,80,1201327940628398
650 - SPG Kuhkalb,2021-08-27,80,1201327940628399
650 - SPG Kuhkalb,2021-08-27,80,1201327940628400
650 - SPG Kuhkalb,2021-08-27,80,1201327940628401
650 - SPG Kuhkalb,2021-08-27,80,1201327940628402
650 - SPG Kuhkalb,2021-09-03,60,1201327940628403
650 - SPG Kuhkalb,2021-09-03,60,1201327940628404
650 - SPG Kuhkalb,2021-09-03,66,1201327940628405
650 - SPG Kuhkalb,2021-09-03,66,1201327940628406
640 - SPG Stierkalb,2021-09-03,67,1201327940628407
650 - SPG Kuhkalb,2021-09-03,67,1201327940628408
640 - SPG Stierkalb,2021-09-03,68,1201327940628409
640 - SPG Stierkalb,2021-09-03,68,1201327940628410
650 - SPG Kuhkalb,2021-09-03,68,1201327940628411
640 - SPG Stierkalb,2021-09-03,70,1201327940628412
640 - SPG Stierkalb,2021-09-03,70,1201327940628413
640 - SPG Stierkalb,2021-09-03,70,1201327940628414
640 - SPG Stierkalb,2021-09-03,70,1201327940628415
650 - SPG Kuhkalb,2021-09-03,70,1201327940628416
640 - SPG Stierkalb,2021-09-03,71,1201327940628417
640 - SPG Stierkalb,2021-09-03,71,1201327940628418
640 - SPG Stierkalb,2021-09-03,72,1201327940628419
640 - SPG Stierkalb,2021-09-03,72,1201327940628420
640 - SPG Stierkalb,2021-09-03,73,1201327940628421
640 - SPG Stierkalb,2021-09-03,73,1201327940628422
640 - SPG Stierkalb,2021-09-03,73,1201327940628423
640 - SPG Stierkalb,2021-09-03,73,1201327940628424
640 - SPG Stierkalb,2021-09-03,73,1201327940628425
650 - SPG Kuhkalb,2021-09-03,73,1201327940628426
650 - SPG Kuhkalb,2021-09-03,73,1201327940628427
650 - SPG Kuhkalb,2021-09-03,73,1201327940628428
650 - SPG Kuhkalb,2021-09-03,74,1201327940628429
650 - SPG Kuhkalb,2021-09-03,74,1201327940628430
650 - SPG Kuhkalb,2021-09-03,74,1201327940628431
640 - SPG Stierkalb,2021-09-03,75,1201327940628432
640 - SPG Stierkalb,2021-09-03,75,1201327940628433
640 - SPG Stierkalb,2021-09-03,75,1201327940628434
640 - SPG Stierkalb,2021-09-03,75,1201327940628435
640 - SPG Stierkalb,2021-09-03,75,1201327940628436
650 - SPG Kuhkalb,2021-09-03,75,1201327940628437
650 - SPG Kuhkalb,2021-09-03,75,1201327940628438
650 - SPG Kuhkalb,2021-09-03,75,1201327940628439
650 - SPG Kuhkalb,2021-09-03,75,1201327940628440
640 - SPG Stierkalb,2021-09-03,76,1201327940628441
640 - SPG Stierkalb,2021-09-03,76,1201327940628442
650 - SPG Kuhkalb,2021-09-03,76,1201327940628443
650 - SPG Kuhkalb,2021-09-03,76,1201327940628444
640 - SPG Stierkalb,2021-09-03,77,1201327940628445
640 - SPG Stierkalb,2021-09-03,77,1201327940628446
640 - SPG Stierkalb,2021-09-03,77,1201327940628447
640 - SPG Stierkalb,2021-09-03,77,1201327940628448
640 - SPG Stierkalb,2021-09-03,77,1201327940628449
650 - SPG Kuhkalb,2021-09-03,77,1201327940628450
650 - SPG Kuhkalb,2021-09-03,77,1201327940628451
640 - SPG Stierkalb,2021-09-03,78,1201327940628452
640 - SPG Stierkalb,2021-09-03,78,1201327940628453
640 - SPG Stierkalb,2021-09-03,78,1201327940628454
650 - SPG Kuhkalb,2021-09-03,78,1201327940628455
640 - SPG Stierkalb,2021-09-03,79,1201327940628456
640 - SPG Stierkalb,2021-09-03,79,1201327940628457
640 - SPG Stierkalb,2021-09-03,79,1201327940628458
650 - SPG Kuhkalb,2021-09-03,79,1201327940628459
640 - SPG Stierkalb,2021-09-03,80,1201327940628460
640 - SPG Stierkalb,2021-09-03,80,1201327940628461
640 - SPG Stierkalb,2021-09-03,80,1201327940628462
640 - SPG Stierkalb,2021-09-03,80,1201327940628463
640 - SPG Stierkalb,2021-09-03,80,1201327940628464
640 - SPG Stierkalb,2021-09-03,80,1201327940628465
640 - SPG Stierkalb,2021-09-03,80,1201327940628466
640 - SPG Stierkalb,2021-09-03,80,1201327940628467
640 - SPG Stierkalb,2021-09-03,80,1201327940628468
640 - SPG Stierkalb,2021-09-03,80,1201327940628469
640 - SPG Stierkalb,2021-09-03,80,1201327940628470
640 - SPG Stierkalb,2021-09-03,80,1201327940628471
640 - SPG Stierkalb,2021-09-03,80,1201327940628472
640 - SPG Stierkalb,2021-09-03,80,1201327940628473
640 - SPG Stierkalb,2021-09-03,80,1201327940628474
640 - SPG Stierkalb,2021-09-03,80,1201327940628475
640 - SPG Stierkalb,2021-09-03,80,1201327940628476
640 - SPG Stierkalb,2021-09-03,80,1201327940628477
640 - SPG Stierkalb,2021-09-03,80,1201327940628478
640 - SPG Stierkalb,2021-09-03,80,1201327940628479
640 - SPG Stierkalb,2021-09-03,80,1201327940628480
640 - SPG Stierkalb,2021-09-03,80,1201327940628481
640 - SPG Stierkalb,2021-09-03,80,1201327940628482
640 - SPG Stierkalb,2021-09-03,80,1201327940628483
640 - SPG Stierkalb,2021-09-03,80,1201327940628484
640 - SPG Stierkalb,2021-09-03,80,1201327940628485
640 - SPG Stierkalb,2021-09-03,80,1201327940628486
640 - SPG Stierkalb,2021-09-03,80,1201327940628487
640 - SPG Stierkalb,2021-09-03,80,1201327940628488
640 - SPG Stierkalb,2021-09-03,80,1201327940628489
640 - SPG Stierkalb,2021-09-03,80,1201327940628490
640 - SPG Stierkalb,2021-09-03,80,1201327940628491
640 - SPG Stierkalb,2021-09-03,80,1201327940628492
640 - SPG Stierkalb,2021-09-03,80,1201327940628493
640 - SPG Stierkalb,2021-09-03,80,1201327940628494
640 - SPG Stierkalb,2021-09-03,80,1201327940628495
640 - SPG Stierkalb,2021-09-03,80,1201327940628496
640 - SPG Stierkalb,2021-09-03,80,1201327940628497
640 - SPG Stierkalb,2021-09-03,80,1201327940628498
640 - SPG Stierkalb,2021-09-03,80,1201327940628499
640 - SPG Stierkalb,2021-09-03,80,1201327940628500
640 - SPG Stierkalb,2021-09-03,80,1201327940628501
650 - SPG Kuhkalb,2021-09-03,80,1201327940628502
650 - SPG Kuhkalb,2021-09-03,80,1201327940628503
650 - SPG Kuhkalb,2021-09-03,80,1201327940628504
650 - SPG Kuhkalb,2021-09-03,80,1201327940628505
650 - SPG Kuhkalb,2021-09-03,80,1201327940628506
650 - SPG Kuhkalb,2021-09-03,80,1201327940628507
650 - SPG Kuhkalb,2021-09-03,80,1201327940628508
650 - SPG Kuhkalb,2021-09-03,80,1201327940628509
650 - SPG Kuhkalb,2021-09-03,80,1201327940628510
650 - SPG Kuhkalb,2021-09-03,80,1201327940628511
650 - SPG Kuhkalb,2021-09-03,80,1201327940628512
650 - SPG Kuhkalb,2021-09-03,80,1201327940628513
650 - SPG Kuhkalb,2021-09-03,80,1201327940628514
650 - SPG Kuhkalb,2021-09-03,80,1201327940628515
650 - SPG Kuhkalb,2021-09-03,80,1201327940628516
650 - SPG Kuhkalb,2021-09-03,80,1201327940628517
650 - SPG Kuhkalb,2021-09-03,80,1201327940628518
650 - SPG Kuhkalb,2021-09-03,80,1201327940628519
650 - SPG Kuhkalb,2021-09-03,80,1201327940628520
650 - SPG Kuhkalb,2021-09-03,80,1201327940628521
650 - SPG Kuhkalb,2021-09-03,80,1201327940628522
650 - SPG Kuhkalb,2021-09-03,80,1201327940628523
650 - SPG Kuhkalb,2021-09-03,80,1201327940628524
650 - SPG Kuhkalb,2021-09-03,80,1201327940628525
640 - SPG Stierkalb,2021-09-10,63,1201327940628526
650 - SPG Kuhkalb,2021-09-10,63,1201327940628527
640 - SPG Stierkalb,2021-09-10,64,1201327940628528
650 - SPG Kuhkalb,2021-09-10,64,1201327940628529
650 - SPG Kuhkalb,2021-09-10,64,1201327940628530
640 - SPG Stierkalb,2021-09-10,65,1201327940628531
640 - SPG Stierkalb,2021-09-10,65,1201327940628532
640 - SPG Stierkalb,2021-09-10,65,1201327940628533
650 - SPG Kuhkalb,2021-09-10,65,1201327940628534
640 - SPG Stierkalb,2021-09-10,66,1201327940628535
650 - SPG Kuhkalb,2021-09-10,66,1201327940628536
650 - SPG Kuhkalb,2021-09-10,66,1201327940628537
640 - SPG Stierkalb,2021-09-10,68,1201327940628538
650 - SPG Kuhkalb,2021-09-10,69,1201327940628539
650 - SPG Kuhkalb,2021-09-10,69,1201327940628540
640 - SPG Stierkalb,2021-09-10,70,1201327940628541
640 - SPG Stierkalb,2021-09-10,70,1201327940628542
640 - SPG Stierkalb,2021-09-10,70,1201327940628543
650 - SPG Kuhkalb,2021-09-10,70,1201327940628544
650 - SPG Kuhkalb,2021-09-10,70,1201327940628545
650 - SPG Kuhkalb,2021-09-10,70,1201327940628546
650 - SPG Kuhkalb,2021-09-10,71,1201327940628547
640 - SPG Stierkalb,2021-09-10,72,1201327940628548
640 - SPG Stierkalb,2021-09-10,72,1201327940628549
650 - SPG Kuhkalb,2021-09-10,72,1201327940628550
640 - SPG Stierkalb,2021-09-10,73,1201327940628551
640 - SPG Stierkalb,2021-09-10,73,1201327940628552
640 - SPG Stierkalb,2021-09-10,73,1201327940628553
650 - SPG Kuhkalb,2021-09-10,73,1201327940628554
640 - SPG Stierkalb,2021-09-10,74,1201327940628555
640 - SPG Stierkalb,2021-09-10,74,1201327940628556
640 - SPG Stierkalb,2021-09-10,75,1201327940628557
640 - SPG Stierkalb,2021-09-10,75,1201327940628558
640 - SPG Stierkalb,2021-09-10,75,1201327940628559
640 - SPG Stierkalb,2021-09-10,75,1201327940628560
650 - SPG Kuhkalb,2021-09-10,75,1201327940628561
650 - SPG Kuhkalb,2021-09-10,75,1201327940628562
650 - SPG Kuhkalb,2021-09-10,75,1201327940628563
650 - SPG Kuhkalb,2021-09-10,75,1201327940628564
650 - SPG Kuhkalb,2021-09-10,75,1201327940628565
650 - SPG Kuhkalb,2021-09-10,75,1201327940628566
650 - SPG Kuhkalb,2021-09-10,75,1201327940628567
640 - SPG Stierkalb,2021-09-10,76,1201327940628568
640 - SPG Stierkalb,2021-09-10,76,1201327940628569
640 - SPG Stierkalb,2021-09-10,76,1201327940628570
650 - SPG Kuhkalb,2021-09-10,76,1201327940628571
640 - SPG Stierkalb,2021-09-10,77,1201327940628572
